tipo,codigo,nome,populacao,obitos,obitos/habitante
1,4204004,Catanduvas (SC),10861,28,2578.0
1,4302709,Butiá (RS),20941,54,2578.7
1,4315750,Riozinho (RS),4653,12,2579.0
1,4108452,Foz do Jordão (PR),4650,12,2580.6
1,1715002,Nova Rosalândia (TO),4260,11,2582.2
1,3524105,Ituverava (SP),41824,108,2582.2
1,5201702,Aragarças (GO),20118,52,2584.7
1,4105102,Centenário do Sul (PR),10827,28,2586.1
1,4104006,Campina Grande do Sul (PR),43288,112,2587.3
1,5210406,Itaberaí (GO),42900,111,2587.4
1,3547650,Santa Salete (SP),1545,4,2589.0
1,3534302,Orlândia (SP),44028,114,2589.3
1,4308052,Faxinalzinho (RS),2315,6,2591.8
1,3201001,Boa Esperança (ES),15037,39,2593.6
1,2401008,Apodi (RN),35845,93,2594.5
1,4213104,Piratuba (SC),3854,10,2594.7
1,4305157,Cerro Grande (RS),2311,6,2596.3
1,3158953,Santana do Paraíso (MG),34663,90,2596.4
1,2806800,São Domingos (SE),11137,29,2603.9
1,5209200,Guapó (GO),14209,37,2604.0
1,4321329,Taquaruçu do Sul (RS),3072,8,2604.2
1,5100201,Água Boa (MT),25721,67,2604.9
1,3116209,Chiador (MG),2687,7,2605.1
1,4210407,Maracajá (SC),7293,19,2605.2
1,4212254,Passo de Torres (SC),8823,23,2606.8
1,2313807,Uruburetama (CE),21850,57,2608.7
1,4312658,Não-Me-Toque (RS),17624,46,2610.1
1,4110102,Imbituva (PR),32564,85,2610.2
1,5106232,Nova Olímpia (MT),20301,53,2610.7
1,3518206,Guararapes (SP),32939,86,2610.9
1,4210902,Modelo (SC),4209,11,2613.4
1,5007695,São Gabriel do Oeste (MS),26771,70,2614.8
1,3516101,Florínea (SP),2676,7,2615.8
1,3121100,Delfim Moreira (MG),8025,21,2616.8
1,2202083,Cajueiro da Praia (PI),7642,20,2617.1
1,3160405,Santo Antônio do Monte (MG),28243,74,2620.1
1,3521903,Itajobi (SP),15262,40,2620.9
1,4112702,Jataizinho (PR),12588,33,2621.5
1,1709302,Guaraí (TO),25923,68,2623.2
1,4308805,General Câmara (RS),8385,22,2623.7
1,4209607,Lauro Müller (SC),15244,40,2624.0
1,2513802,Santa Teresinha (PB),4573,12,2624.1
1,3535507,Paraguaçu Paulista (SP),45703,120,2625.6
1,5106455,Planalto da Serra (MT),2662,7,2629.6
1,1713205,Miracema do Tocantins (TO),18248,48,2630.4
1,1713700,Monte Santo do Tocantins (TO),2279,6,2632.7
1,5107941,Tabaporã (MT),9489,25,2634.6
1,3540101,Pongaí (SP),3416,9,2634.7
1,2308807,Moraújo (CE),8724,23,2636.4
1,4313060,Nova Hartz (RS),21615,57,2637.1
1,4306734,Doutor Maurício Cardoso (RS),4549,12,2637.9
1,5002209,Bonito (MS),21976,58,2639.2
1,4101903,Assaí (PR),15119,40,2645.7
1,3555109,Tupi Paulista (SP),15495,41,2646.0
1,3536208,Pariquera-Açu (SP),19648,52,2646.6
1,4208807,Jaguaruna (SC),20024,53,2646.8
1,2908002,Coaraci (BA),16993,45,2648.1
1,3551801,Sete Barras (SP),12832,34,2649.6
1,4124202,Santo Antônio do Caiuá (PR),2641,7,2650.5
1,5217104,Piracanjuba (GO),24524,65,2650.5
1,5107248,Santa Carmem (MT),4525,12,2651.9
1,3525607,João Ramalho (SP),4523,12,2653.1
1,2408706,Paraú (RN),3768,10,2653.9
1,3557303,Estiva Gerbi (SP),11304,30,2653.9
1,4108007,Florestópolis (PR),10548,28,2654.5
1,1100262,Rio Crespo (RO),3764,10,2656.7
1,3557204,Chavantes (SP),12418,33,2657.4
1,4211876,Paial (SC),1505,4,2657.8
1,2202711,Cocal de Telha (PI),4891,13,2657.9
1,4304713,Caraá (RS),8270,22,2660.2
1,2403301,Encanto (RN),5638,15,2660.5
1,3101409,Albertina (MG),3007,8,2660.5
1,3202108,Ecoporanga (ES),22923,61,2661.1
1,2310001,Palhano (CE),9386,25,2663.5
1,3110509,Camanducaia (MG),21770,58,2664.2
1,4126603,Siqueira Campos (PR),21016,56,2664.6
1,2803302,Japaratuba (SE),18743,50,2667.7
1,5208400,Goianápolis (GO),11231,30,2671.2
1,2602506,Brejinho (PE),7487,20,2671.3
1,2403707,Felipe Guerra (RN),5985,16,2673.4
1,3152907,Pratápolis (MG),8603,23,2673.5
1,4322004,Triunfo (RS),29538,79,2674.5
1,4319752,São Vendelino (RS),2243,6,2675.0
1,4106407,Cornélio Procópio (PR),47845,128,2675.3
1,4118006,Paraíso do Norte (PR),13830,37,2675.3
1,5200308,Alexânia (GO),27653,74,2676.0
1,4109757,Ibema (PR),6352,17,2676.3
1,4102505,Barbosa Ferraz (PR),11568,31,2679.8
1,3200359,Alto Rio Novo (ES),7836,21,2679.9
1,5104104,Guarantã do Norte (MT),35816,96,2680.4
1,3500105,Adamantina (SP),35068,94,2680.5
1,4102109,Astorga (PR),26111,70,2680.9
1,4107405,Enéas Marques (PR),5961,16,2684.1
1,4302600,Braga (RS),3353,9,2684.2
1,4120705,Quatiguá (PR),7449,20,2684.9
1,4321501,Torres (RS),38732,104,2685.1
1,4106704,Cruzeiro do Sul (PR),4469,12,2685.2
1,2806909,São Francisco (SE),3724,10,2685.3
1,4307559,Estação (RS),5958,16,2685.5
1,3534500,Oscar Bressane (SP),2603,7,2689.2
1,3500402,Águas da Prata (SP),8180,22,2689.5
1,2802502,General Maynard (SE),3346,9,2689.8
1,3140209,Maripá de Minas (MG),2973,8,2690.9
1,4311122,Jaquirana (RS),3716,10,2691.1
1,3131802,Itabirinha (MG),11512,31,2692.8
1,3301306,Casimiro de Abreu (RJ),44184,119,2693.3
1,4102000,Assis Chateaubriand (PR),33362,90,2697.7
1,5201306,Anicuns (GO),21850,59,2700.2
1,3302908,Miguel Pereira (RJ),25538,69,2701.9
1,5202155,Araguapaz (GO),7770,21,2702.7
1,3517505,Guapiaçu (SP),21454,58,2703.5
1,1101005,Governador Jorge Teixeira (RO),7767,21,2703.7
1,5006309,Paranaíba (MS),42148,114,2704.8
1,5000708,Anastácio (MS),25135,68,2705.4
1,4127957,Tupãssi (PR),8124,22,2708.0
1,5218003,Porangatu (GO),45394,123,2709.6
1,2304905,Groaíras (CE),11068,30,2710.5
1,3535101,Palmares Paulista (SP),13275,36,2711.9
1,5107008,Poxoréu (MT),16219,44,2712.9
1,3516853,Gavião Peixoto (SP),4789,13,2714.6
1,5103353,Confresa (MT),30933,84,2715.5
1,4113601,Lobato (PR),4787,13,2715.7
1,5103056,Cláudia (MT),12149,33,2716.3
1,4207577,Iomerê (SC),2945,8,2716.5
1,5102793,Carlinda (MT),10305,28,2717.1
1,1501725,Brasil Novo (PA),15086,41,2717.8
1,3104205,Arcos (MG),40092,109,2718.7
1,2207850,Pavussu (PI),3677,10,2719.6
1,3151602,Planura (MG),12133,33,2719.9
1,3525805,Júlio Mesquita (SP),4776,13,2721.9
1,5103502,Diamantino (MT),22041,60,2722.2
1,5106109,Nossa Senhora do Livramento (MT),13216,36,2724.0
1,3202504,Ibiraçu (ES),12479,34,2724.6
1,3532801,Nova Aliança (SP),6973,19,2724.8
1,3129301,Iapu (MG),11004,30,2726.3
1,3170057,Ubaporanga (MG),12471,34,2726.3
1,4219002,Urussanga (SC),21268,58,2727.1
1,3154903,Rio Casca (MG),13564,37,2727.8
1,3512407,Cordeirópolis (SP),24528,67,2731.6
1,3515806,Flora Rica (SP),1464,4,2732.2
1,3543006,Ribeirão Branco (SP),16444,45,2736.6
1,4125456,São José das Palmeiras (PR),3654,10,2736.7
1,1703867,Cariri do Tocantins (TO),4382,12,2738.5
1,2933257,Vereda (BA),6205,17,2739.7
1,3503950,Aspásia (SP),1822,5,2744.2
1,3112406,Capetinga (MG),6920,19,2745.7
1,5102678,Campo Verde (MT),44041,121,2747.4
1,3502705,Apiaí (SP),24374,67,2748.8
1,3139607,Mantena (MG),27644,76,2749.2
1,5102850,Castanheira (MT),8729,24,2749.5
1,1502152,Canaã dos Carajás (PA),37085,102,2750.4
1,4202800,Braço do Norte (SC),33450,92,2750.4
1,3304151,Quissamã (RJ),24700,68,2753.0
1,3546603,Santa Fé do Sul (SP),32322,89,2753.5
1,3100401,Acaiaca (MG),3994,11,2754.1
1,3138609,Lima Duarte (MG),16698,46,2754.8
1,3543600,Rifaina (SP),3629,10,2755.6
1,3510708,Cardoso (SP),12326,34,2758.4
1,4124103,Santo Antônio da Platina (PR),45993,127,2761.3
1,5106299,Paranaíta (MT),11225,31,2761.7
1,3127008,Fronteira (MG),18103,50,2762.0
1,5210158,Ipiranga de Goiás (GO),2893,8,2765.3
1,5204805,Campo Alegre de Goiás (GO),7589,21,2767.2
1,4116000,Miraselva (PR),1806,5,2768.5
1,1507979,Terra Santa (PA),18769,52,2770.5
1,3522802,Itaporanga (SP),15149,42,2772.5
1,4205001,Dionísio Cerqueira (SC),15498,43,2774.6
1,2202208,Campo Maior (PI),46833,130,2775.8
1,3303955,Pinheiral (RJ),25156,70,2782.6
1,5216304,Paranaiguara (GO),10057,28,2784.1
1,4208708,Jacinto Machado (SC),10416,29,2784.2
1,5003256,Costa Rica (MS),20823,58,2785.4
1,4120002,Porecatu (PR),12914,36,2787.7
1,4301305,Arroio Grande (RS),18293,51,2788.0
1,2507903,Juripiranga (PB),10756,30,2789.1
1,1100015,Alta Floresta D'Oeste (RO),22945,64,2789.3
1,3531407,Monte Aprazível (SP),25087,70,2790.3
1,1101708,Urupá (RO),11467,32,2790.6
1,3533007,Nova Granada (SP),21500,60,2790.7
1,4114302,Mandirituba (PR),26869,75,2791.3
1,5218391,Professor Jamil (GO),3223,9,2792.4
1,4122800,Salgado Filho (PR),3580,10,2793.3
1,3525102,Jardinópolis (SP),44380,124,2794.1
1,4202578,Bom Jesus do Oeste (SC),2142,6,2801.1
1,3547403,Santa Rita d'Oeste (SP),2498,7,2802.2
1,5206602,Cumari (GO),2854,8,2803.1
1,5221577,Uirapuru (GO),2854,8,2803.1
1,4218103,Timbé do Sul (SC),5348,15,2804.8
1,5105150,Juína (MT),40997,115,2805.1
1,1300029,Alvarães (AM),16041,45,2805.3
1,3128204,Guaraciaba (MG),10324,29,2809.0
1,1100809,Candeias do Jamari (RO),26693,75,2809.7
1,3203502,Montanha (ES),18833,53,2814.2
1,4203956,Capivari de Baixo (SC),24871,70,2814.5
1,4103909,Campina da Lagoa (PR),14202,40,2816.5
1,4210050,Macieira (SC),1775,5,2816.9
1,4106605,Cruzeiro do Oeste (PR),20932,59,2818.7
1,3519907,Iepê (SP),8159,23,2819.0
1,4201208,Antônio Carlos (SC),8513,24,2819.2
1,1708205,Formoso do Araguaia (TO),18440,52,2820.0
1,5001102,Aquidauana (MS),47871,135,2820.1
1,3531902,Morro Agudo (SP),32968,93,2820.9
1,4106571,Cruzeiro do Iguaçu (PR),4252,12,2822.2
1,2310209,Paracuru (CE),35076,99,2822.4
1,3157252,Santa Bárbara do Leste (MG),8147,23,2823.1
1,2403202,Doutor Severiano (RN),7076,20,2826.5
1,3536000,Parapuã (SP),10964,31,2827.4
1,2800605,Barra dos Coqueiros (SE),30407,86,2828.3
1,4311775,Maquiné (RS),6714,19,2829.9
1,5106653,Pontal do Araguaia (MT),6711,19,2831.2
1,3550100,São Manuel (SP),40954,116,2832.4
1,4202453,Bombinhas (SC),19769,56,2832.7
1,5106307,Paranatinga (MT),22563,64,2836.5
1,3514205,Dolcinópolis (SP),2115,6,2836.9
1,5105606,Matupá (MT),16566,47,2837.1
1,3519501,Ibirarema (SP),7753,22,2837.6
1,4203303,Campo Alegre (SC),11978,34,2838.5
1,4217758,Sul Brasil (SC),2461,7,2844.4
1,3305158,São José do Vale do Rio Preto (RJ),21795,62,2844.7
1,4322152,Tunas (RS),4569,13,2845.3
1,4318408,São Jerônimo (RS),24248,69,2845.6
1,3144300,Nanuque (MG),40750,116,2846.6
1,3546306,Santa Cruz das Palmeiras (SP),34361,98,2852.1
1,4218608,Trombudo Central (SC),7360,21,2853.3
1,3115904,Chácara (MG),3154,9,2853.5
1,4115408,Marmeleiro (PR),14367,41,2853.8
1,3140159,Mário Campos (MG),15416,44,2854.2
1,3514957,Embaúba (SP),2452,7,2854.8
1,3548104,Santo Antônio do Jardim (SP),5954,17,2855.2
1,4128534,Ventania (PR),11892,34,2859.1
1,5221197,Terezópolis de Goiás (GO),8043,23,2859.6
1,3552908,Taciba (SP),6285,18,2864.0
1,3511607,Cesário Lange (SP),18148,52,2865.3
1,5206909,Davinópolis (GO),2094,6,2865.3
1,3203304,Mantenópolis (ES),15350,44,2866.4
1,4313375,Nova Santa Rita (RS),29300,84,2866.9
1,4320354,Sentinela do Sul (RS),5581,16,2866.9
1,3200409,Anchieta (ES),29263,84,2870.5
1,4215653,Santa Rosa do Sul (SC),8358,24,2871.5
1,1715754,Palmeirópolis (TO),7659,22,2872.4
1,3538105,Pindorama (SP),17049,49,2874.1
1,2206753,Nossa Senhora de Nazaré (PI),4870,14,2874.7
1,3530102,Mirandópolis (SP),29564,85,2875.1
1,3203346,Marechal Floriano (ES),16694,48,2875.3
1,3532702,Nipoã (SP),5213,15,2877.4
1,4304663,Capão do Leão (RS),25354,73,2879.2
1,3554409,Terra Roxa (SP),9370,27,2881.5
1,4320206,Seberi (RS),10750,31,2883.7
1,3500907,Altair (SP),4160,12,2884.6
1,4307500,Espumoso (RS),15588,45,2886.8
1,5103908,General Carneiro (MT),5540,16,2888.1
1,5008008,Terenos (MS),21806,63,2889.1
1,5005608,Miranda (MS),28013,81,2891.5
1,4212270,Passos Maia (SC),4147,12,2893.7
1,3304706,Santo Antônio de Pádua (RJ),42479,123,2895.5
1,4315354,Quinze de Novembro (RS),3796,11,2897.8
1,4310108,Igrejinha (RS),36899,107,2899.8
1,3302809,Mendes (RJ),18614,54,2901.0
1,4306924,Engenho Velho (RS),1034,3,2901.4
1,3554656,Torre de Pedra (SP),2412,7,2902.2
1,4308433,Forquetinha (RS),2412,7,2902.2
1,4209409,Laguna (SC),45814,133,2903.0
1,4218301,Três Barras (SC),19275,56,2905.3
1,4315552,Rio dos Índios (RS),2752,8,2907.0
1,4107124,Diamante do Sul (PR),3439,10,2907.8
1,5211404,Itauçu (GO),8938,26,2908.9
1,5107206,Rio Branco (MT),5156,15,2909.2
1,5100409,Alto Garças (MT),12030,35,2909.4
1,3552700,Tabatinga (SP),16496,48,2909.8
1,3519808,Icém (SP),8243,24,2911.6
1,4311304,Lagoa Vermelha (RS),27807,81,2912.9
1,3171006,Vazante (MG),20590,60,2914.0
1,4202073,Balneário Gaivota (SC),10979,32,2914.7
1,3202652,Irupi (ES),13377,39,2915.5
1,4306205,Cruzeiro do Sul (RS),12348,36,2915.5
1,3202306,Guaçuí (ES),30867,90,2915.7
1,4121901,Ribeirão do Pinhal (PR),13029,38,2916.6
1,3138625,Limeira do Oeste (MG),7536,22,2919.3
1,3534609,Osvaldo Cruz (SP),32879,96,2919.8
1,3204104,Pinheiros (ES),27047,79,2920.8
1,3540200,Pontal (SP),49961,146,2922.3
1,2411056,Tibau (RN),4106,12,2922.6
1,3302601,Mangaratiba (RJ),44468,130,2923.5
1,2603603,Camutanga (PE),8551,25,2923.6
1,4128708,Vitorino (PR),6838,20,2924.8
1,1716703,Colméia (TO),8205,24,2925.0
1,2615904,Tuparetama (PE),8202,24,2926.1
1,2406403,Lagoa de Velhos (RN),2732,8,2928.3
1,3202207,Fundão (ES),21509,63,2929.0
1,4122701,Sabáudia (PR),6827,20,2929.5
1,4114807,Marialva (PR),35496,104,2929.9
1,4321956,Trindade do Sul (RS),5802,17,2930.0
1,2304301,Farias Brito (CE),19450,57,2930.6
1,3201407,Castelo (ES),37534,110,2930.7
1,3548401,Santópolis do Aguapeí (SP),4777,14,2930.7
1,3529906,Miracatu (SP),19779,58,2932.4
1,4300059,Água Santa (RS),3748,11,2934.9
1,4126009,São Sebastião da Amoreira (PR),8853,26,2936.9
1,4314803,Portão (RS),37079,109,2939.7
1,5214861,Nova Glória (GO),8164,24,2939.7
1,3203130,João Neiva (ES),16668,49,2939.8
1,5215801,Palmelo (GO),2381,7,2939.9
1,4121604,Renascença (PR),6802,20,2940.3
1,3557154,Zacarias (SP),2718,8,2943.3
1,3516903,General Salgado (SP),10869,32,2944.2
1,5107800,Santo Antônio do Leverger (MT),16628,49,2946.8
1,4106001,Congonhinhas (PR),8818,26,2948.5
1,4315057,Porto Mauá (RS),2374,7,2948.6
1,3520301,Iguape (SP),30857,91,2949.1
1,4311106,Jaguari (RS),10848,32,2949.9
1,4203600,Campos Novos (SC),36244,107,2952.2
1,3303856,Paty do Alferes (RJ),27769,82,2952.9
1,4323309,Vila Flores (RS),3385,10,2954.2
1,3100500,Açucena (MG),9470,28,2956.7
1,5106190,Nova Santa Helena (MT),3718,11,2958.6
1,2311603,Redenção (CE),29053,86,2960.1
1,3106903,Bicas (MG),14494,43,2966.7
1,2916203,Itapé (BA),8761,26,2967.7
1,3304409,Rio Claro (RJ),18529,55,2968.3
1,3548054,Santo Antônio do Aracanguá (SP),8420,25,2969.1
1,3515202,Estrela d'Oeste (SP),8419,25,2969.5
1,4321469,Tio Hugo (RS),3030,9,2970.3
1,3535804,Paranapanema (SP),20197,60,2970.7
1,3140803,Matias Barbosa (MG),14468,43,2972.1
1,5219704,Santa Terezinha de Goiás (GO),8744,26,2973.5
1,5204250,Cachoeira Dourada (GO),8067,24,2975.1
1,4306767,Eldorado do Sul (RS),41285,123,2979.3
1,3124401,Espírito Santo do Dourado (MG),4692,14,2983.8
1,4301636,Balneário Pinhal (RS),14068,42,2985.5
1,4116208,Morretes (PR),16406,49,2986.7
1,3124609,Estrela Dalva (MG),2343,7,2987.6
1,4211751,Otacílio Costa (SC),18744,56,2987.6
1,5107859,São Félix do Araguaia (MT),11708,35,2989.4
1,3165107,São Tomás de Aquino (MG),7021,21,2991.0
1,3137502,Lagoa Formosa (MG),18052,54,2991.4
1,4203402,Campo Belo do Sul (SC),7016,21,2993.2
1,4210803,Meleiro (SC),7015,21,2993.6
1,4322103,Tucunduva (RS),5678,17,2994.0
1,4128005,Ubiratã (PR),21013,63,2998.1
1,4217600,Siderópolis (SC),14007,42,2998.5
1,4123204,Santa Cecília do Pavão (PR),3334,10,2999.4
1,2312601,São Luís do Curu (CE),13000,39,3000.0
1,2404507,Guamaré (RN),15659,47,3001.5
1,3505203,Bariri (SP),35264,106,3005.9
1,3520806,Inúbia Paulista (SP),3991,12,3006.8
1,3162922,São Joaquim de Bicas (MG),31578,95,3008.4
1,3109253,Bugre (MG),3982,12,3013.6
1,3529708,Miguelópolis (SP),22226,67,3014.5
1,5101308,Arenápolis (MT),9607,29,3018.6
1,2208304,Piracuruca (PI),28791,87,3021.8
1,3166808,Serra do Salitre (MG),11582,35,3021.9
1,3551207,Sarutaiá (SP),3638,11,3023.6
1,2920502,Maracás (BA),20834,63,3023.9
1,5000203,Água Clara (MS),15522,47,3028.0
1,3131000,Inhaúma (MG),6271,19,3029.8
1,5105200,Juscimeira (MT),11221,34,3030.0
1,2300606,Altaneira (CE),7586,23,3031.9
1,4301800,Barracão (RS),5275,16,3033.2
1,4115358,Maripá (PR),5603,17,3034.1
1,3520202,Igaratá (SP),9534,29,3041.7
1,3158003,Santa Maria de Itabira (MG),10847,33,3042.3
1,3556602,Vera Cruz (SP),10843,33,3043.4
1,3509254,Cajati (SP),28549,87,3047.4
1,3152131,Ponto Chique (MG),4261,13,3050.9
1,2203602,Eliseu Martins (PI),4915,15,3051.9
1,3109600,Cachoeira da Prata (MG),3603,11,3053.0
1,5210604,Itaguaru (GO),5237,16,3055.2
1,3158102,Santa Maria do Salto (MG),5232,16,3058.1
1,5216007,Panamá (GO),2615,8,3059.3
1,4308854,Gentil (RS),1634,5,3060.0
1,5208103,Formoso (GO),4248,13,3060.3
1,2102556,Campestre do Maranhão (MA),14374,44,3061.1
1,5202353,Arenópolis (GO),2612,8,3062.8
1,4321105,Tapes (RS),17300,53,3063.6
1,3150703,Pirajuba (MG),6199,19,3065.0
1,3155009,Rio Doce (MG),2610,8,3065.1
1,4115606,Matelândia (PR),17943,55,3065.3
1,4112108,Jandaia do Sul (PR),21176,65,3069.5
1,3534104,Oriente (SP),6515,20,3069.8
1,2302503,Brejo Santo (CE),49477,152,3072.1
1,4107603,Faxinal (PR),17251,53,3072.3
1,3151404,Pitangui (MG),27989,86,3072.6
1,4127858,Três Barras do Paraná (PR),12040,37,3073.1
1,5209952,Indiara (GO),15611,48,3074.8
1,4307450,Esperança do Sul (RS),2926,9,3075.9
1,3149952,Periquito (MG),6810,21,3083.7
1,4309050,Glorinha (RS),8098,25,3087.2
1,3528007,Macatuba (SP),17163,53,3088.0
1,5204706,Campinorte (GO),12626,39,3088.9
1,5107065,Querência (MT),17479,54,3089.4
1,1708254,Fortaleza do Tabocão (TO),2589,8,3090.0
1,4314464,Pinhal da Serra (RS),1941,6,3091.2
1,5101258,Araputanga (MT),16822,52,3091.2
1,4313656,Palmares do Sul (RS),11318,35,3092.4
1,4120101,Porto Amazonas (PR),4848,15,3094.1
1,4125803,São Pedro do Ivaí (PR),10981,34,3096.3
1,4215703,Santo Amaro da Imperatriz (SC),23245,72,3097.4
1,5108808,Nova Guarita (MT),4519,14,3098.0
1,3502606,Aparecida d'Oeste (SP),4196,13,3098.2
1,3535705,Paraíso (SP),6454,20,3098.9
1,3154804,Rio Acima (MG),10312,32,3103.2
1,3540309,Pontes Gestal (SP),2577,8,3104.4
1,3525706,José Bonifácio (SP),37015,115,3106.8
1,5216908,Pilar de Goiás (GO),2253,7,3107.0
1,4311270,Lagoa dos Três Cantos (RS),1609,5,3107.5
1,3521309,Ipuã (SP),16409,51,3108.1
1,5200852,Americano do Brasil (GO),6111,19,3109.1
1,3520442,Ilha Solteira (SP),26686,83,3110.2
1,4114203,Mandaguari (PR),34400,107,3110.5
1,4102604,Barracão (PR),10275,32,3114.4
1,3517109,Glicério (SP),4815,15,3115.3
1,3203106,Jerônimo Monteiro (ES),12192,38,3116.8
1,4204251,Cocal do Sul (SC),16684,52,3116.8
1,4318622,São José dos Ausentes (RS),3527,11,3118.8
1,3516804,Gastão Vidigal (SP),4808,15,3119.8
1,4202107,Barra Velha (SC),29168,91,3119.9
1,3531605,Monte Castelo (SP),4166,13,3120.5
1,3549250,São João de Iracema (SP),1922,6,3121.7
1,3171501,Mathias Lobato (MG),3203,10,3122.1
1,4304002,Campo Novo (RS),4484,14,3122.2
1,3521507,Irapuã (SP),7993,25,3127.7
1,3103108,Antônio Prado de Minas (MG),1598,5,3128.9
1,3512308,Conchas (SP),17896,56,3129.2
1,4313086,Nova Pádua (RS),2553,8,3133.6
1,4220000,Balneário Rincão (SC),12760,40,3134.8
1,4213153,Planalto Alegre (SC),2870,9,3135.9
1,1304302,Urucará (AM),16256,51,3137.3
1,2304350,Forquilha (CE),24218,76,3138.2
1,3157708,Santa Juliana (MG),14003,44,3142.2
1,3551900,Severínia (SP),17496,55,3143.6
1,3137536,Lagoa Grande (MG),9532,30,3147.3
1,5219357,Santa Isabel (GO),3809,12,3150.4
1,4103503,Califórnia (PR),8570,27,3150.5
1,4313508,Osório (RS),45994,145,3152.6
1,5108105,Tesouro (MT),3805,12,3153.7
1,4123907,Santa Mariana (PR),11724,37,3155.9
1,4111902,Jaguapitã (PR),13620,43,3157.1
1,4306551,Dom Pedro de Alcântara (RS),2534,8,3157.1
1,4208450,Itapoá (SC),20576,65,3159.0
1,2200806,Antônio Almeida (PI),3164,10,3160.6
1,5105507,Vila Bela da Santíssima Trindade (MT),16128,51,3162.2
1,3545704,Santa Albertina (SP),6008,19,3162.5
1,3114303,Carmo do Paranaíba (MG),30329,96,3165.3
1,2932705,Uruçuca (BA),20519,65,3167.8
1,4115705,Matinhos (PR),34720,110,3168.2
1,5203906,Buriti Alegre (GO),9459,30,3171.6
1,3202454,Ibatiba (ES),26082,83,3182.3
1,3302106,Itaocara (RJ),23234,74,3185.0
1,4103305,Borrazópolis (PR),6592,21,3185.7
1,2922755,Nova Ibiá (BA),6591,21,3186.2
1,1705508,Colinas do Tocantins (TO),35424,113,3189.9
1,3549003,São Francisco (SP),2821,9,3190.4
1,5007406,Rio Verde de Mato Grosso (MS),19746,63,3190.5
1,4112801,Joaquim Távora (PR),11908,38,3191.1
1,4120333,Prado Ferreira (PR),3753,12,3197.4
1,5108352,Vale de São Domingos (MT),3127,10,3198.0
1,3553658,Taquaral (SP),2811,9,3201.7
1,2211308,Valença do Piauí (PI),20918,67,3203.0
1,5210562,Itaguari (GO),4676,15,3207.9
1,4101051,Anahy (PR),2801,9,3213.1
1,3553906,Tarabai (SP),7468,24,3213.7
1,4101200,Antonina (PR),18980,61,3213.9
1,4216354,São João do Itaperiú (SC),3733,12,3214.6
1,5203939,Buriti de Goiás (GO),2488,8,3215.4
1,2801603,Cedro de São João (SE),5897,19,3222.0
1,3522703,Itápolis (SP),43120,139,3223.6
1,2210805,Simplício Mendes (PI),12711,41,3225.6
1,2506905,Itabaiana (PB),24477,79,3227.5
1,3303708,Paraíba do Sul (RJ),44285,143,3229.1
1,4211702,Orleans (SC),22912,74,3229.7
1,3125101,Extrema (MG),36225,117,3229.8
1,3553807,Taquarituba (SP),23218,75,3230.3
1,3305752,Tanguá (RJ),34309,111,3235.3
1,1200054,Assis Brasil (AC),7417,24,3235.8
1,3203809,Muqui (ES),15449,50,3236.5
1,5003751,Eldorado (MS),12353,40,3238.1
1,3119609,Coronel Pacheco (MG),3086,10,3240.4
1,3112802,Capitólio (MG),8632,28,3243.7
1,3123007,Dores de Campos (MG),10153,33,3250.3
1,4113809,Lupionópolis (PR),4920,16,3252.0
1,3300225,Areal (RJ),12572,41,3261.2
1,4215075,Riqueza (SC),4598,15,3262.3
1,2300804,Antonina do Norte (CE),7353,24,3264.0
1,5210208,Iporá (GO),31531,103,3266.6
1,4120804,Quatro Barras (PR),23559,77,3268.4
1,5103858,Gaúcha do Norte (MT),7648,25,3268.8
1,5104500,Indiavaí (MT),2752,9,3270.3
1,4219853,Zortéa (SC),3363,11,3270.9
1,3133600,Itapeva (MG),9783,32,3271.0
1,3301405,Conceição de Macabu (RJ),23228,76,3271.9
1,3536570,Paulistânia (SP),1833,6,3273.3
1,3162302,São João da Mata (MG),2749,9,3273.9
1,2401107,Areia Branca (RN),27774,91,3276.4
1,3136108,Joanésia (MG),4573,15,3280.1
1,3545308,Salto de Pirapora (SP),45422,149,3280.3
1,3511003,Castilho (SP),21006,69,3284.8
1,3119302,Coromandel (MG),27974,92,3288.8
1,3114550,Carneirinho (MG),10027,33,3291.1
1,5205901,Corumbaíba (GO),9723,32,3291.2
1,3112653,Capitão Andrade (MG),5468,18,3291.9
1,4316477,Salvador das Missões (RS),2733,9,3293.1
1,3545605,Santa Adélia (SP),15480,51,3294.6
1,4302584,Bozano (RS),2123,7,3297.2
1,5219258,Santa Fé de Goiás (GO),5459,18,3297.3
1,1714880,Nova Olinda (TO),11819,39,3299.8
1,4313003,Nova Bréscia (RS),3330,11,3303.3
1,3521705,Itaberá (SP),17556,58,3303.7
1,3552601,Tabapuã (SP),12407,41,3304.6
1,4202875,Brunópolis (SC),2420,8,3305.8
1,3306206,Vassouras (RJ),36896,122,3306.6
1,5211701,Jandaia (GO),6048,20,3306.9
1,1301852,Iranduba (AM),48296,160,3312.9
1,2206407,Monsenhor Gil (PI),10564,35,3313.1
1,3107604,Bom Jesus da Penha (MG),4217,14,3319.9
1,1100379,Alto Alegre dos Parecis (RO),13241,44,3323.0
1,3143104,Monte Carmelo (MG),47809,159,3325.7
1,4112009,Jaguariaíva (PR),34857,116,3327.9
1,3165800,Senador José Bento (MG),1502,5,3328.9
1,4317608,Santo Antônio da Patrulha (RS),42894,143,3333.8
